Phyhipl-544326,Gpm6b-544520,Rap1gds1-654924,Gabarapl1-654925,Ugt8a-655116,Oxct1-655499,Atp6v1e1-655501,Uqcrc2-655502,Serinc1-67752306,Matr3-67752309,BC005624-67936203,Eef2-67936204,Itm2c-67936207,Pcbp4-67936208,Ache-70301082,Nrxn1-70301083,Tmem132a-70436749,Heatr5b-70560265,Ank1-70560276,Tuba4a-70616005,Prkar1b-70616006,Lrrc49-70634108,Fbxo21-70634119,Pnpo-70743879,Tmem66-70743884,Dlat-70743896,Atp11b-70744324,Osbpl6-70744325,Ivns1abp-70813898,Tppp3-70813926,Ckb-70927826,Stx12-70928169,Dbn1-70928198,Car4-70928238,Gap43-70928270,Pea15a-70928292,Rtn1-70928293,Endod1-71015195,Pdia3-71015817,Stmn1-71016595,Fstl1-71016596,Setd7-71016630,Synj2-71064267,Gria3-71247616,Grm4-71247631,Ube2ql1-71249083,Ahsa2-71358552,Rasgef1b-71358553,Lgi1-71670484,Hapln4-71717078,Mest-71717082,Fam190a-71717144,Olfm2-71717155,Dnajb1-71836748,Tmx2-71836805,Acsl6-71836810,BC018242-71836832,Trp53bp1-71836834,Ppp2ca-71836836,Atp1a1-71836844,Maged2-71836892,Ehd3-71836903,Vgf-71924165,Uqcrfs1-71924399,Erp29-72007751,Sulf2-72007935,Gas6-72008122,Coro2b-72077454,Schip1-72077455,Nap1l5-72080123,Appl2-72080165,Trnp1-72080175,Slc9a1-72080207,Gsn-72081395,Scarb2-72081482,Gnao1-72081553,Car2-72103831,Nell2-72103854,Cux2-72128748,Hs6st2-72129255,Chd5-72283806,Amph-72340233,Gfra2-72472805,Gnai1-72472806,TC1410973-73512191,LOC434631-73512348,Aldoc-73512352,Tmsb10-73521810,Pcdh17-73636095,Agpat4-73718048,Scg3-73718057,Pnkd-73769326,Sparc-73788443,Ube2k-73817935,Rufy3-73817983,Ssx2ip-73817985,Syn2-73929870,Serpine2-74047768,D16H22S680E-74047888,Cd34-74047898,Hspa12a-74047899,Glul-74047918,Podxl2-74047921,Cryab-74357575,Soat2-74425515,Atat1-74425517,Dynlt3-74425518,Ilf3-74425549,Daam2-74511880,Sorl1-74511924,Tmem145-74511987,LOC434002-74581371,Hsbp1-74581381,Pltp-74581394,Sh3gl2-74581397,Eid1-74583118,Sirpa-74583151,Dnm3-74641219,Atp6v1a-74641315,Micu1-74658238,Exoc4-74658239,Psmd11-74743282,Ptpn5-74743293,Tom1l2-74749970,Ptdss1-74800904,Ndufs2-74818622,Hdlbp-74819232,Scd2-74819250,Atp1b2-74819255,Arl2-74819344,Tubb2a-74819689,Atp1a3-74881263,Actb-74881516,Ppp2r2c-74882698,Scd3-74882915,Slitrk1-74882937,Usp22-74957911,Vdac1-74957912,8030498B09Rik-74958606,Ccni-74988529,Eif1ax-74988539,Tcea2-74988737,Ubtf-74988738,5730409E04Rik-74988752,Lonrf2-74988755,A230097P14Rik*-75042236,A530057D15Rik*-75042238,Nrxn3-75042240,Qdpr-75042261,Acsl3-75042266,Tceb3-75043141,Slc38a1-75043149,Prkacb-75043158,Bnip3-75077193,Dpp6-75077203,9530085C10Rik*-75080269,Tspan2-75144618,Pip4k2a-75146004,Mpnd-75146005,Haghl-75259440,Grik5-75551459,Gria2-75551462,Vat1l-75650860,Scg5-75773511,Npc2-75774115,Rpn1-75774675,Dync1li1-75774684,Cyp51-75934914,Capns1-75934915,Ank-75934916,Serinc5-77278973,E330014M11Rik*-77280559,Fbxo44-77340498,Osbpl9-77371759,Ndufv2-77371763,Cnp-77371841,Arf1-77414125,Pea15a-77414654,Gaa-77869861,Inpp5j-77869865,Psg16-77887858,Csdc2-77887884,Cnp-79488913,Apoe-79490110,Pfkp-79490112,Clu-79490114,Aldoc-79556636,Pvr-79556654,Uchl1-79556674,Mtmr7-79567753,Limk1-79908802,Park7-112194293,Eno2-112197625
0.11079524,0.06059127,0.11966774,0.16345175,0.03974271,0.069058396,0.15635249,0.121845946,0.1514807,0.14613064,0.13466474,0.14627296,0.13133575,0.12439942,0.13702404,0.10037631,0.08915777,0.12996043,0.056142665,0.10483894,0.16671619,0.10036719,0.11524522,0.060662538,0.10403185,0.058256656,0.05227776,0.06983337,0.056573354,0.09038575,0.14511865,0.09395496,0.069368035,0.054884527,0.11445053,0.068881705,0.17285194,0.07733841,0.1052291,0.038144935,0.058839034,0.037035853,0.059846297,0.08906181,0.050512932,0.040152498,0.06365574,0.03513477,0.07771753,0.090099126,0.04131407,0.05681872,0.10103986,0.0797453,0.13054422,0.09159386,0.07313964,0.07681618,0.08706705,0.12569416,0.08754839,0.06426189,0.101365186,0.08644915,0.09181484,0.052573945,0.10095292,0.031186754,0.031953305,0.15552177,0.03160981,0.037689094,0.06696968,0.070310734,0.09118722,0.10574603,0.11118121,0.05846236,0.03203654,0.07600613,0.09443986,0.070040695,0.069529675,0.06163679,0.099506795,0.08317473,0.07211508,0.13001823,0.040001657,0.07416859,0.079450674,0.1138995,0.060844384,0.0892914,0.1336625,0.049873456,0.09426529,0.044780154,0.079209596,0.079167195,0.064775296,0.1241901,0.13980891,0.07803636,0.06807334,0.039193206,0.071412496,0.06188696,0.06638655,0.09658499,0.035484765,0.13291742,0.12462179,0.05475835,0.108004645,0.09540635,0.0874394,0.093114495,0.089324005,0.057097204,0.051005263,0.077316575,0.079778105,0.05478865,0.07230471,0.11174317,0.09929517,0.13993333,0.09422885,0.060568992,0.15928209,0.1294635,0.15900788,0.10401815,0.124475315,0.04927253,0.08068448,0.123791315,0.15110686,0.06693012,0.05835857,0.057008408,0.087574676,0.046310093,0.067173794,0.05206866,0.06133829,0.052405134,0.11009748,0.09045277,0.044719107,0.06420127,0.05453248,0.11704065,0.14012301,0.1426213,0.0794518,0.07246078,0.031248411,0.08309646,0.0648811,0.09307054,0.04987591,0.13977005,0.048081253,0.078090794,0.061719056,0.091624916,0.122891,0.097099364,0.042967714,0.07185754,0.06014018,0.055210434,0.1276107,0.10825068,0.09039221,0.04237202,0.089586765,0.030677116,0.09578946,0.047231313,0.11509409,0.11135023,0.10624487,0.12769766,0.12994269,0.11279053,0.15311483,0.0483229,0.09372454,0.08325015,0.14796788
0.09713751,0.04960582,0.1190971,0.15894382,0.04375882,0.07065015,0.1191146,0.08898168,0.15907651,0.14493564,0.118306555,0.1366768,0.12838235,0.11294285,0.12315936,0.08864041,0.0826345,0.13061465,0.086569935,0.10435082,0.15629135,0.09021635,0.10147722,0.057844304,0.114880785,0.044074547,0.057231482,0.050134696,0.064560466,0.09797197,0.14253281,0.09752719,0.06351682,0.060417004,0.11454998,0.054488417,0.14851037,0.06121473,0.10711229,0.03833829,0.07406296,0.031167097,0.04043949,0.08493547,0.06272147,0.047602903,0.06469088,0.03803671,0.09040436,0.072738215,0.036269285,0.06581805,0.11194118,0.06972347,0.13832816,0.10504024,0.09317409,0.07929313,0.07337358,0.11889363,0.093077466,0.0577533,0.083794676,0.09293116,0.09113288,0.054729123,0.07548669,0.03122147,0.032906197,0.15369757,0.03653212,0.032003783,0.06834068,0.07395408,0.0878044,0.12731327,0.1067315,0.063608624,0.048171427,0.0892913,0.10455464,0.06338255,0.053969998,0.06184007,0.09916603,0.106277086,0.076009706,0.13877116,0.045314156,0.055660043,0.09012393,0.09731525,0.072621286,0.08317407,0.1333207,0.05862557,0.106884986,0.04271669,0.07604989,0.025334524,0.05013238,0.12757692,0.13003002,0.08394685,0.068892255,0.045223612,0.07682093,0.086712345,0.07184349,0.091473125,0.031492352,0.1305209,0.12184105,0.052209426,0.10570686,0.091244526,0.08442201,0.087149076,0.072941974,0.063507535,0.05575518,0.06884144,0.06869642,0.067554645,0.058601264,0.10521816,0.09502953,0.13538668,0.08499818,0.06856783,0.17348719,0.13788342,0.1553712,0.09850414,0.13296749,0.05759286,0.07755054,0.120941244,0.1519368,0.07125344,0.06235283,0.05898252,0.084826685,0.045773,0.05950812,0.058708638,0.059430107,0.05808174,0.103934735,0.09154251,0.040152792,0.05876531,0.06399724,0.0975447,0.12508772,0.15651906,0.07963804,0.0719192,0.03041979,0.08227123,0.06333441,0.09144495,0.060189646,0.14305168,0.045083307,0.08386671,0.07468942,0.090906344,0.11135591,0.09338055,0.04473235,0.06162754,0.060384035,0.061196223,0.12652111,0.10984731,0.06435748,0.04128791,0.11714365,0.021698494,0.08388863,0.041252714,0.15918589,0.08155278,0.10744759,0.1167373,0.12877437,0.12341743,0.1539712,0.034776215,0.0752993,0.08653943,0.15970893
0.08273888,0.051328614,0.10556183,0.1445609,0.037078638,0.05836535,0.11675202,0.10257164,0.15614888,0.14396009,0.11644637,0.13629755,0.13552408,0.12056868,0.10806651,0.087247536,0.07378517,0.13790733,0.10496072,0.08461061,0.14523986,0.08616061,0.09649219,0.047844764,0.10265961,0.037169926,0.047255196,0.045314696,0.040525634,0.09121727,0.15022887,0.10199452,0.056131665,0.06149068,0.12568359,0.05101774,0.13350692,0.060037825,0.10862772,0.0261207,0.042098016,0.03154781,0.031499352,0.08423475,0.053784117,0.05555056,0.050443884,0.021350216,0.09915396,0.07436274,0.032860845,0.05780056,0.11170435,0.08347892,0.13126333,0.118956506,0.097312815,0.06507266,0.103618294,0.10974321,0.08243188,0.050216217,0.07511195,0.062132835,0.086332075,0.06654315,0.0616924,0.03600894,0.034681264,0.13970044,0.03654663,0.03755552,0.058211673,0.0761968,0.07944749,0.12066928,0.103617914,0.038740087,0.049387906,0.09283734,0.07987368,0.05567911,0.064499825,0.07168472,0.090113245,0.10426313,0.06522882,0.14099537,0.045467082,0.05458405,0.0638919,0.087661065,0.070710175,0.07852169,0.12567762,0.047376923,0.095117174,0.04673331,0.07033345,0.02487868,0.040787056,0.12689292,0.1135458,0.08273589,0.08717642,0.056065045,0.059987914,0.091427304,0.0709027,0.09721595,0.031246303,0.1349142,0.11115935,0.047212146,0.1125822,0.08422264,0.07798518,0.08583559,0.07763233,0.051377505,0.04189973,0.06143815,0.059008982,0.07694299,0.04880082,0.11472726,0.07544707,0.1290937,0.092486665,0.06166961,0.15422492,0.13106136,0.15501736,0.08428527,0.12999201,0.06729038,0.062341552,0.109106965,0.16691576,0.069589116,0.054336824,0.059164625,0.08040116,0.04260516,0.06732429,0.047765616,0.049237434,0.055619437,0.1137387,0.08688817,0.035982642,0.04999683,0.060589038,0.08497637,0.12610546,0.15406272,0.082243785,0.06429808,0.02659041,0.07786129,0.057455033,0.08539882,0.054883365,0.14375123,0.036534682,0.07377516,0.07087644,0.08174491,0.114040576,0.10065594,0.041164897,0.059811465,0.051375635,0.05325912,0.121111244,0.116035685,0.06754997,0.0457911,0.13171047,0.017879365,0.09387335,0.037623513,0.11736082,0.090710714,0.10581669,0.1145864,0.1287507,0.1289555,0.14674418,0.03489579,0.06581277,0.084402,0.14369184
0.08873356,0.0530617,0.10102,0.14798503,0.037875842,0.058753755,0.12790479,0.10040817,0.15500185,0.12597482,0.12841217,0.14559732,0.14290562,0.13354231,0.11639088,0.078385785,0.066701226,0.14498062,0.09590166,0.075348936,0.14112106,0.081813194,0.09265402,0.043540113,0.10242444,0.033084005,0.04584766,0.039247636,0.024484208,0.0983282,0.17039755,0.09178668,0.045103997,0.057845682,0.11265318,0.062708445,0.13864216,0.06525077,0.114341825,0.020342732,0.037018206,0.028391145,0.035930455,0.07925095,0.057383325,0.029838901,0.048594274,0.014110197,0.076991595,0.061323304,0.029028343,0.05045156,0.0992276,0.06835203,0.13101284,0.12333679,0.08809567,0.061593093,0.09309528,0.11769262,0.08296607,0.05012214,0.088411726,0.06284584,0.07941844,0.0811342,0.06904666,0.03490707,0.019276565,0.1317776,0.036767658,0.034508955,0.072167605,0.0731427,0.07663138,0.110282585,0.1120722,0.042407762,0.04540776,0.08013508,0.064771146,0.061809678,0.07968095,0.040096622,0.07820959,0.09334928,0.04809108,0.14305352,0.03665394,0.05256225,0.070711404,0.09068527,0.056919474,0.07066354,0.11927131,0.033733606,0.100297704,0.04591121,0.07286613,0.0336275,0.045058228,0.11191435,0.11272564,0.07765845,0.08302833,0.057999976,0.056453664,0.06973085,0.05948268,0.10196847,0.03267782,0.14111206,0.10073116,0.045032617,0.106738396,0.0812038,0.07644273,0.07053773,0.06905196,0.04977706,0.02954677,0.05950921,0.06588597,0.063030705,0.049808457,0.11871579,0.081587724,0.13609238,0.10503068,0.039602336,0.18567955,0.115228266,0.14988263,0.07467194,0.120040335,0.057795934,0.05733969,0.09492037,0.18824776,0.06544543,0.05361322,0.050708003,0.076577105,0.0411273,0.057876095,0.04092083,0.045592763,0.047090344,0.10647652,0.08582177,0.031667832,0.04514741,0.063849434,0.076812014,0.13484168,0.14383008,0.07854869,0.06674612,0.032406453,0.069749825,0.05501391,0.08443333,0.04148899,0.13257022,0.050422642,0.058375396,0.07260362,0.056992687,0.12772776,0.09538379,0.033781644,0.075044125,0.046962775,0.03249001,0.1169921,0.10851723,0.068941966,0.051198073,0.101104915,0.014992319,0.06927101,0.024876168,0.0997172,0.09956341,0.10862455,0.10957206,0.12531078,0.12818559,0.15025704,0.034644213,0.06698923,0.07113821,0.13776717
0.06690665,0.058962848,0.09366305,0.113718174,0.04395728,0.039349318,0.1103212,0.0801522,0.12879845,0.105521776,0.10623484,0.12189528,0.10953258,0.09923767,0.0922688,0.05882727,0.0662102,0.13311215,0.04745357,0.08344623,0.13728733,0.0769545,0.07748392,0.04586474,0.085216306,0.036155377,0.039541956,0.040075693,0.03133438,0.06592804,0.1353781,0.066320755,0.060294583,0.054926287,0.092491694,0.08949191,0.13632387,0.0640021,0.07512598,0.0507822,0.033583652,0.021127539,0.037661918,0.07559376,0.06040694,0.025848117,0.0459214,0.026567183,0.021559685,0.06902233,0.03450333,0.028035492,0.07670315,0.04521677,0.11136029,0.08294693,0.06615057,0.052947387,0.08717157,0.09369212,0.07826115,0.020548098,0.05262467,0.05984229,0.06994479,0.039928053,0.054512672,0.03055656,0.024921138,0.12545572,0.027310442,0.049927074,0.050818548,0.070468135,0.084760785,0.11445757,0.1191135,0.04450007,0.037178494,0.06620915,0.061836656,0.06324326,0.056416,0.04347963,0.07339262,0.0623503,0.04089426,0.09249931,0.056053124,0.042260017,0.056800533,0.07155029,0.042252757,0.0566231,0.12449376,0.05214026,0.06937908,0.045194354,0.0587573,0.08851505,0.0436636,0.13284495,0.10561424,0.08825511,0.08198199,0.06346522,0.051447324,0.027024092,0.06858566,0.059672628,0.023641279,0.12807254,0.0837465,0.05684043,0.085222356,0.072380476,0.06476633,0.082434826,0.06938794,0.05840848,0.048863314,0.05023125,0.05700399,0.0506243,0.052841537,0.09253471,0.072683476,0.13318811,0.110505104,0.031764764,0.1530171,0.10740307,0.14452021,0.07188935,0.10795559,0.04346268,0.062589474,0.100905165,0.17744453,0.042310204,0.046160024,0.040434442,0.06016888,0.05194025,0.049172804,0.04737131,0.0515806,0.031602558,0.11396928,0.07953023,0.018056266,0.03820978,0.047315165,0.07092172,0.112772614,0.12137052,0.07764477,0.064572714,0.027338304,0.060357995,0.04052422,0.063896075,0.051929355,0.12076856,0.041504286,0.06810391,0.0557599,0.056661274,0.115202926,0.1016422,0.033685926,0.061916098,0.033342738,0.031914875,0.10518248,0.11348251,0.0637657,0.038844984,0.09482906,0.022256436,0.074682616,0.022761472,0.11218714,0.09778394,0.089671575,0.09477411,0.11312534,0.12716126,0.11572024,0.035400126,0.06343535,0.050147027,0.117388725
0.07274254,0.060876135,0.083601564,0.10029762,0.04587484,0.054517888,0.10241603,0.08012397,0.13309492,0.10889205,0.12274541,0.13485053,0.09159926,0.09167511,0.08985381,0.0520519,0.04463698,0.12272982,0.03918794,0.057644103,0.12343401,0.069164135,0.079356745,0.047363736,0.087327175,0.033946075,0.030346315,0.03430372,0.04049437,0.06506389,0.12737045,0.071993776,0.04607219,0.044369306,0.0935834,0.081070274,0.11403606,0.059556082,0.09276125,0.033583846,0.03753663,0.015010368,0.037838183,0.05174531,0.05280895,0.02224013,0.033997968,0.024409268,0.04319145,0.04823804,0.029187022,0.030104507,0.08139949,0.060194723,0.118623145,0.08001522,0.07550772,0.059651118,0.085807346,0.08164361,0.043219246,0.05144415,0.094547,0.05426279,0.05016292,0.043267254,0.07646311,0.031575814,0.035589375,0.11064445,0.024341013,0.03433481,0.047061373,0.06683729,0.08328975,0.12157269,0.106317475,0.050099526,0.038886715,0.053511817,0.05586311,0.059834175,0.04797565,0.037198395,0.061909605,0.05651714,0.037911683,0.10079143,0.0489947,0.06063748,0.060302023,0.048650596,0.04904163,0.048607614,0.10065562,0.035259742,0.07454302,0.03997404,0.047474217,0.07287156,0.04039162,0.110518776,0.106977336,0.0849932,0.054138944,0.043779097,0.04571412,0.025671545,0.06285392,0.06804815,0.023686966,0.100244015,0.08364082,0.04918362,0.09468231,0.07297477,0.056777477,0.07441812,0.06545111,0.054740608,0.03703131,0.055195943,0.04799601,0.046899904,0.044587653,0.08143747,0.073763356,0.14095724,0.10197744,0.037929785,0.147267,0.09560062,0.13129541,0.068759166,0.116775975,0.03690505,0.049629238,0.092960335,0.12561189,0.035697095,0.03377994,0.040397923,0.05884289,0.03183979,0.051436163,0.04095104,0.05388379,0.027069481,0.11594178,0.075837374,0.019752394,0.044996176,0.045653295,0.067550115,0.10220045,0.11860273,0.08300891,0.06386662,0.025453893,0.054806996,0.03636254,0.060755353,0.04382458,0.10295875,0.042622786,0.055655412,0.06245274,0.052725628,0.114526235,0.08290993,0.03587848,0.05638559,0.029307907,0.026866283,0.10294648,0.116430014,0.057257965,0.044363208,0.08054105,0.028788581,0.07509073,0.024584444,0.1101503,0.104650915,0.09122962,0.09260398,0.106705934,0.10413868,0.11882327,0.031569462,0.051021416,0.053923003,0.11778429
0.070972845,0.06339487,0.081611305,0.102329075,0.047761444,0.05327552,0.09113373,0.07244363,0.14187132,0.09523062,0.09189114,0.123968855,0.09708191,0.086436264,0.09159095,0.05650074,0.04602449,0.11168258,0.042161003,0.059902262,0.11590202,0.07721737,0.073673435,0.045013342,0.08046857,0.034874327,0.031929284,0.035727154,0.02153127,0.05701296,0.13061799,0.07893376,0.045486763,0.041221727,0.091268405,0.060368914,0.109334305,0.058500625,0.08405306,0.022890395,0.041681383,0.031207733,0.04246532,0.04329973,0.04936771,0.033643633,0.03728857,0.03327444,0.061602652,0.051900208,0.02783635,0.027900547,0.08318323,0.06993404,0.10662889,0.08240937,0.076598145,0.054916907,0.07651256,0.07340147,0.050514765,0.050024338,0.0973408,0.042245638,0.048356637,0.031925548,0.061132222,0.028563568,0.032029115,0.09944798,0.026058082,0.03705443,0.06412309,0.07530529,0.07871869,0.11495435,0.098106034,0.04097054,0.03698971,0.057477873,0.04731124,0.04752948,0.036815736,0.042720858,0.058264393,0.055433154,0.04987808,0.10958396,0.061586913,0.049639873,0.06198331,0.061890356,0.06505201,0.059403744,0.09495455,0.035952184,0.06224765,0.045573216,0.049323935,0.043560147,0.04035688,0.11398869,0.103029646,0.07387006,0.052248377,0.058302637,0.04153369,0.026010586,0.061544668,0.07696515,0.020964602,0.089831784,0.068172276,0.052916426,0.10434904,0.06781347,0.052344345,0.06672161,0.058712862,0.05374145,0.037901632,0.06033645,0.044827703,0.052200984,0.043296807,0.06759866,0.075060956,0.12778898,0.08953772,0.048484016,0.14052038,0.090905,0.14089616,0.07301926,0.12196592,0.048733115,0.04433035,0.087622985,0.13597222,0.04525221,0.038716577,0.039323024,0.06916551,0.027751682,0.0313315,0.037566207,0.0519959,0.027256176,0.121293955,0.0777297,0.021949967,0.039906897,0.04560285,0.06813883,0.098031074,0.12855983,0.08247863,0.0675155,0.028474681,0.056428947,0.036206495,0.058552723,0.044789292,0.0876528,0.047676433,0.05423788,0.052850876,0.06095701,0.10444551,0.09408084,0.04056319,0.06573118,0.029914187,0.029276583,0.090374455,0.120328985,0.06401045,0.04933186,0.071791485,0.029335054,0.086413406,0.031859968,0.12011733,0.08436306,0.0832958,0.09435455,0.088964485,0.10791841,0.109591894,0.030777253,0.048582613,0.054710172,0.1065418
0.06912372,0.071593694,0.09714488,0.11373424,0.044375215,0.0435032,0.11908353,0.09914599,0.15609586,0.08371064,0.07489186,0.12787382,0.09940804,0.08477385,0.082570165,0.060885664,0.052141946,0.117129706,0.053289182,0.07872103,0.12510909,0.06271878,0.06550997,0.046642717,0.08244641,0.05563139,0.04366835,0.04100591,0.028275725,0.0672741,0.12641697,0.07336994,0.04573659,0.0492388,0.091567665,0.044578634,0.10499233,0.07929915,0.074178435,0.018225338,0.04699934,0.04106806,0.031858902,0.03212455,0.05353745,0.030518597,0.048056796,0.050592754,0.06019522,0.06779195,0.038793538,0.027604442,0.07040259,0.0651916,0.11265298,0.08406304,0.06761422,0.05107811,0.061788745,0.08535441,0.07278153,0.05727854,0.08924546,0.04876515,0.058634803,0.03423777,0.07232452,0.036749322,0.028301349,0.11203538,0.03270869,0.053075045,0.07136749,0.07444161,0.076413274,0.123314776,0.105918296,0.038412675,0.040238712,0.06218083,0.054334696,0.053227615,0.045887504,0.048841204,0.06947499,0.05024083,0.034563724,0.09481702,0.07507424,0.04243473,0.05702039,0.07473305,0.057172507,0.06720681,0.117314346,0.05121199,0.05421873,0.05261993,0.06665419,0.0725027,0.055193488,0.12195928,0.10898938,0.082228154,0.05888975,0.065444246,0.050388526,0.041669942,0.0647751,0.095150165,0.028405806,0.091991685,0.08726874,0.056025602,0.1123046,0.061695285,0.07352429,0.06268266,0.074366525,0.060684428,0.043150254,0.0611675,0.05947717,0.05258542,0.045475986,0.06724826,0.08361457,0.12091478,0.08448005,0.05103791,0.14550102,0.09819716,0.15154983,0.08221227,0.11524011,0.05045802,0.041975606,0.08266098,0.13711897,0.051365137,0.046334706,0.046082485,0.10150354,0.030948656,0.040666476,0.045684993,0.057778448,0.040832404,0.113725,0.07981911,0.025890552,0.03974314,0.04413652,0.08413342,0.10578042,0.13767329,0.07831811,0.07117638,0.025774017,0.06039734,0.04264089,0.061214752,0.05145332,0.12803498,0.04525033,0.05907003,0.047520384,0.06280077,0.10222835,0.08434008,0.04133378,0.08360419,0.031983823,0.032154396,0.100514404,0.12361786,0.07170032,0.03969328,0.07115416,0.025903216,0.091464065,0.03035501,0.10092012,0.083704576,0.08888659,0.09368983,0.093967736,0.11296607,0.09845594,0.034403812,0.06698828,0.05523223,0.09288372
0.08315657,0.07121944,0.10705791,0.12449446,0.038299873,0.07207115,0.122066736,0.10211868,0.15829502,0.08352769,0.09378452,0.12873657,0.104379416,0.09266512,0.11228997,0.0790465,0.058230855,0.11441249,0.047215123,0.070517346,0.11811275,0.070151076,0.07465082,0.05396322,0.08699016,0.057240136,0.045340132,0.051452626,0.043985743,0.07019154,0.12958562,0.06826679,0.050101116,0.05359411,0.09466038,0.05702502,0.12274513,0.09323217,0.077090785,0.0147445155,0.04248246,0.038472906,0.03285741,0.041927952,0.050387695,0.04420745,0.049288563,0.044032857,0.045562934,0.070294835,0.039367214,0.026304718,0.06654904,0.061504252,0.12204426,0.075938076,0.06885607,0.066709064,0.09469478,0.08406984,0.08416517,0.061317068,0.08562765,0.070081085,0.061221767,0.049580835,0.09167801,0.03903217,0.027542531,0.10771878,0.032096464,0.05395187,0.07678879,0.06742938,0.06741331,0.14278804,0.114566155,0.045497637,0.026906941,0.052567925,0.062633626,0.076252915,0.04955348,0.049629956,0.07556862,0.051924404,0.045170043,0.09039102,0.053626813,0.05159204,0.054035254,0.105706826,0.04655884,0.07798184,0.0992773,0.0556073,0.057189204,0.055494484,0.069964744,0.09820948,0.06702261,0.11917489,0.10365856,0.0790296,0.07401626,0.06281425,0.067529134,0.063467614,0.0639702,0.09978314,0.04253465,0.08237867,0.082728304,0.04665852,0.12550163,0.08312357,0.09046646,0.06759995,0.08026425,0.07180248,0.048209213,0.07747611,0.06148327,0.055469934,0.0728194,0.10746151,0.08073652,0.12936492,0.0875781,0.06894062,0.15178593,0.09278154,0.1336372,0.081968054,0.108697616,0.049525857,0.045121443,0.09086971,0.1638157,0.04194193,0.037104495,0.052403387,0.08939106,0.0385488,0.04087729,0.03690593,0.06433825,0.03607537,0.10220996,0.08414644,0.035665322,0.046548825,0.046828825,0.09360922,0.10844224,0.123071924,0.07868341,0.0772806,0.029250886,0.05300213,0.042786274,0.07224779,0.04466323,0.14339176,0.041450806,0.049584277,0.060523067,0.050455324,0.10355105,0.093977004,0.040753584,0.08582619,0.036214776,0.0402478,0.10612621,0.085431226,0.06791361,0.033631135,0.095920496,0.029858027,0.09616943,0.028195223,0.102088034,0.08705675,0.0907006,0.0829155,0.10393348,0.10222098,0.12824698,0.04098962,0.06445809,0.06122894,0.09448564
0.09357136,0.07231024,0.11941087,0.14686465,0.040634263,0.07891235,0.14031532,0.10618688,0.15719539,0.09193786,0.12196915,0.13285984,0.11843717,0.103894405,0.12105944,0.08402995,0.077803805,0.103241935,0.0373215,0.08605508,0.13999765,0.087318994,0.09438243,0.06593005,0.08681016,0.062440705,0.04445931,0.06421134,0.03969157,0.049210243,0.11005012,0.074083425,0.07225721,0.04477891,0.08810059,0.06712397,0.14648636,0.09782149,0.06696849,0.018486263,0.043389257,0.039702088,0.04421357,0.07461319,0.054676488,0.03204108,0.063009866,0.05874174,0.047748204,0.08214865,0.042767864,0.044901226,0.07847668,0.07931679,0.11439392,0.079778135,0.08183695,0.06752299,0.100939296,0.081908695,0.089654975,0.058365017,0.08616747,0.07128248,0.07097539,0.03722223,0.095193975,0.046796013,0.024030918,0.13098453,0.038155805,0.057396427,0.08523038,0.06888833,0.07991476,0.14650664,0.113778666,0.03278765,0.024974294,0.06081707,0.0768033,0.0774246,0.050314423,0.04895573,0.07930132,0.06720517,0.05175763,0.10158101,0.04982385,0.055534333,0.06269079,0.10888241,0.05449203,0.083238125,0.12617485,0.060699835,0.061588373,0.06560462,0.07373438,0.08621969,0.06582693,0.1138321,0.09531739,0.07661218,0.038918618,0.038530733,0.07020341,0.06922632,0.06896099,0.11429392,0.039507218,0.13465092,0.083684824,0.041577626,0.13426302,0.102673,0.098433875,0.07819706,0.1018181,0.07321676,0.055508994,0.08822037,0.08235584,0.072956555,0.07379941,0.10112518,0.09301586,0.13295285,0.089732535,0.06839275,0.13035284,0.092558965,0.15492874,0.07948503,0.11730344,0.060525548,0.052969646,0.08753692,0.13618295,0.05777435,0.043551426,0.056287296,0.08569685,0.04193636,0.047787055,0.047019593,0.074908175,0.035008393,0.1135966,0.09341689,0.04304489,0.05730987,0.0449699,0.10706214,0.12448477,0.15231493,0.07534713,0.08350847,0.033622142,0.09075637,0.04132383,0.08958517,0.046343252,0.14753632,0.036263928,0.075328685,0.064588584,0.073301114,0.09926134,0.08400595,0.043879632,0.08021997,0.039944272,0.050214436,0.11338042,0.10307622,0.07405453,0.038277835,0.07634768,0.030701468,0.1040276,0.0323949,0.1050768,0.09534078,0.1022275,0.10488997,0.10173204,0.10128652,0.13743299,0.04709204,0.07263898,0.06461045,0.10405605
